Date,RCL
2016-01-04,98.13999938964844
2016-01-05,96.54000091552734
2016-01-06,95.30999755859375
2016-01-07,92.43000030517578
2016-01-08,91.77999877929688
2016-01-11,93.5999984741211
2016-01-12,94.0199966430664
2016-01-13,89.04000091552734
2016-01-14,87.9000015258789
2016-01-15,82.91999816894531
2016-01-19,81.08000183105469
2016-01-20,82.44000244140625
2016-01-21,85.4800033569336
2016-01-22,85.76000213623047
2016-01-25,83.37000274658203
2016-01-26,84.5199966430664
2016-01-27,81.41999816894531
2016-01-28,78.33000183105469
2016-01-29,81.95999908447266
2016-02-01,84.5199966430664
2016-02-02,71.69999694824219
2016-02-03,73.83000183105469
2016-02-04,73.58000183105469
2016-02-05,69.58000183105469
2016-02-08,66.29000091552734
2016-02-09,68.0199966430664
2016-02-10,69.38999938964844
2016-02-11,67.97000122070312
2016-02-12,68.7699966430664
2016-02-16,72.51000213623047
2016-02-17,73.30000305175781
2016-02-18,69.87000274658203
2016-02-19,70.8499984741211
2016-02-22,73.72000122070312
2016-02-23,74.01000213623047
2016-02-24,72.79000091552734
2016-02-25,74.47000122070312
2016-02-26,75.19000244140625
2016-02-29,74.37000274658203
2016-03-01,76.54000091552734
2016-03-02,75.18000030517578
2016-03-03,75.69000244140625
2016-03-04,74.01000213623047
2016-03-07,73.62999725341797
2016-03-08,70.6500015258789
2016-03-09,70.13999938964844
2016-03-10,69.98999786376953
2016-03-11,72.81999969482422
2016-03-14,72.52999877929688
2016-03-15,72.5999984741211
2016-03-16,74.62999725341797
2016-03-17,74.9800033569336
2016-03-18,77.62000274658203
2016-03-21,78.2300033569336
2016-03-22,75.98999786376953
2016-03-23,73.30000305175781
2016-03-24,74.47000122070312
2016-03-28,75.43000030517578
2016-03-29,76.05000305175781
2016-03-30,80.3499984741211
2016-03-31,82.1500015258789
2016-04-01,81.87999725341797
2016-04-04,82.51000213623047
2016-04-05,80.33999633789062
2016-04-06,81.55999755859375
2016-04-07,80.2699966430664
2016-04-08,80.5999984741211
2016-04-11,79.52999877929688
2016-04-12,80.69999694824219
2016-04-13,84.41999816894531
2016-04-14,82.9000015258789
2016-04-15,81.05000305175781
2016-04-18,79.37999725341797
2016-04-19,79.19000244140625
2016-04-20,79.19000244140625
2016-04-21,76.80000305175781
2016-04-22,73.80000305175781
2016-04-25,75.0
2016-04-26,76.23999786376953
2016-04-27,77.9800033569336
2016-04-28,76.0199966430664
2016-04-29,77.4000015258789
2016-05-02,78.72000122070312
2016-05-03,77.30000305175781
2016-05-04,75.9000015258789
2016-05-05,75.61000061035156
2016-05-06,74.80000305175781
2016-05-09,75.7300033569336
2016-05-10,75.37999725341797
2016-05-11,75.12000274658203
2016-05-12,77.0199966430664
2016-05-13,75.63999938964844
2016-05-16,76.66999816894531
2016-05-17,76.05000305175781
2016-05-18,78.19999694824219
2016-05-19,76.80000305175781
2016-05-20,78.9000015258789
2016-05-23,78.26000213623047
2016-05-24,79.80999755859375
2016-05-25,77.5
2016-05-26,75.45999908447266
2016-05-27,77.7699966430664
2016-05-31,77.38999938964844
2016-06-01,76.95999908447266
2016-06-02,77.62999725341797
2016-06-03,76.37000274658203
2016-06-06,76.19000244140625
2016-06-07,76.48999786376953
2016-06-08,76.0199966430664
2016-06-09,76.23999786376953
2016-06-10,73.93000030517578
2016-06-13,72.87999725341797
2016-06-14,71.98999786376953
2016-06-15,73.80999755859375
2016-06-16,73.62000274658203
2016-06-17,74.63999938964844
2016-06-20,76.12999725341797
2016-06-21,76.45999908447266
2016-06-22,76.12000274658203
2016-06-23,77.1500015258789
2016-06-24,70.08000183105469
2016-06-27,65.94999694824219
2016-06-28,65.62999725341797
2016-06-29,67.83000183105469
2016-06-30,67.1500015258789
2016-07-01,69.11000061035156
2016-07-05,67.30999755859375
2016-07-06,66.4000015258789
2016-07-07,66.79000091552734
2016-07-08,68.37999725341797
2016-07-11,69.55999755859375
2016-07-12,72.98999786376953
2016-07-13,72.58000183105469
2016-07-14,71.87999725341797
2016-07-15,70.38999938964844
2016-07-18,71.04000091552734
2016-07-19,70.0999984741211
2016-07-20,71.91999816894531
2016-07-21,72.36000061035156
2016-07-22,72.9800033569336
2016-07-25,73.04000091552734
2016-07-26,73.04000091552734
2016-07-27,73.26000213623047
2016-07-28,73.23999786376953
2016-07-29,72.44000244140625
2016-08-01,71.86000061035156
2016-08-02,67.3499984741211
2016-08-03,68.7699966430664
2016-08-04,73.30000305175781
2016-08-05,74.4800033569336
2016-08-08,73.9800033569336
2016-08-09,68.9800033569336
2016-08-10,69.86000061035156
2016-08-11,71.04000091552734
2016-08-12,70.80000305175781
2016-08-15,71.5
2016-08-16,71.58000183105469
2016-08-17,71.5199966430664
2016-08-18,70.12000274658203
2016-08-19,69.43000030517578
2016-08-22,69.83999633789062
2016-08-23,71.66999816894531
2016-08-24,71.04000091552734
2016-08-25,70.0
2016-08-26,69.75
2016-08-29,69.9800033569336
2016-08-30,70.12999725341797
2016-08-31,71.11000061035156
2016-09-01,72.70999908447266
2016-09-02,70.01000213623047
2016-09-06,69.08000183105469
2016-09-07,66.9000015258789
2016-09-08,66.04000091552734
2016-09-09,65.9800033569336
2016-09-12,67.5199966430664
2016-09-13,67.5999984741211
2016-09-14,67.68000030517578
2016-09-15,67.33999633789062
2016-09-16,66.31999969482422
2016-09-19,65.4800033569336
2016-09-20,68.41000366210938
2016-09-21,67.86000061035156
2016-09-22,70.98999786376953
2016-09-23,71.98999786376953
2016-09-26,71.44999694824219
2016-09-27,74.3499984741211
2016-09-28,74.20999908447266
2016-09-29,74.25
2016-09-30,74.94999694824219
2016-10-03,74.56999969482422
2016-10-04,75.22000122070312
2016-10-05,74.8499984741211
2016-10-06,74.83999633789062
2016-10-07,73.69000244140625
2016-10-10,73.70999908447266
2016-10-11,72.33000183105469
2016-10-12,72.37999725341797
2016-10-13,72.06999969482422
2016-10-14,69.9800033569336
2016-10-17,68.79000091552734
2016-10-18,70.05000305175781
2016-10-19,70.81999969482422
2016-10-20,70.4800033569336
2016-10-21,69.37000274658203
2016-10-24,70.3499984741211
2016-10-25,70.62999725341797
2016-10-26,69.9000015258789
2016-10-27,68.05000305175781
2016-10-28,74.47000122070312
2016-10-31,76.87000274658203
2016-11-01,76.22000122070312
2016-11-02,75.02999877929688
2016-11-03,76.08999633789062
2016-11-04,75.2300033569336
2016-11-07,76.4800033569336
2016-11-08,77.55999755859375
2016-11-09,79.01000213623047
2016-11-10,80.3499984741211
2016-11-11,81.75
2016-11-14,84.05999755859375
2016-11-15,82.97000122070312
2016-11-16,82.41000366210938
2016-11-17,82.87000274658203
2016-11-18,82.94999694824219
2016-11-21,82.66999816894531
2016-11-22,82.5
2016-11-23,82.58999633789062
2016-11-25,83.0199966430664
2016-11-28,81.5
2016-11-29,82.91999816894531
2016-11-30,80.97000122070312
2016-12-01,79.30000305175781
2016-12-02,79.55999755859375
2016-12-05,81.05000305175781
2016-12-06,81.1500015258789
2016-12-07,83.1500015258789
2016-12-08,85.77999877929688
2016-12-09,86.19000244140625
2016-12-12,85.55999755859375
2016-12-13,85.5
2016-12-14,85.72000122070312
2016-12-15,85.54000091552734
2016-12-16,84.02999877929688
2016-12-19,82.55000305175781
2016-12-20,85.4000015258789
2016-12-21,85.20999908447266
2016-12-22,84.23999786376953
2016-12-23,84.25
2016-12-27,83.80000305175781
2016-12-28,83.0199966430664
2016-12-29,82.95999908447266
2016-12-30,82.04000091552734
2017-01-03,83.87000274658203
2017-01-04,84.5
2017-01-05,85.0
2017-01-06,84.33000183105469
2017-01-09,84.55000305175781
2017-01-10,85.93000030517578
2017-01-11,86.62000274658203
2017-01-12,85.88999938964844
2017-01-13,85.08999633789062
2017-01-17,84.98999786376953
2017-01-18,85.51000213623047
2017-01-19,84.55999755859375
2017-01-20,85.04000091552734
2017-01-23,84.95999908447266
2017-01-24,86.02999877929688
2017-01-25,87.66999816894531
2017-01-26,95.63999938964844
2017-01-27,94.55999755859375
2017-01-30,94.4000015258789
2017-01-31,93.62999725341797
2017-02-01,94.33000183105469
2017-02-02,94.02999877929688
2017-02-03,94.5199966430664
2017-02-06,94.80999755859375
2017-02-07,95.02999877929688
2017-02-08,94.97000122070312
2017-02-09,95.37000274658203
2017-02-10,95.83999633789062
2017-02-13,96.5
2017-02-14,96.5199966430664
2017-02-15,96.75
2017-02-16,95.93000030517578
2017-02-17,95.20999908447266
2017-02-21,95.48999786376953
2017-02-22,95.94999694824219
2017-02-23,95.52999877929688
2017-02-24,96.1500015258789
2017-02-27,96.69000244140625
2017-02-28,96.0999984741211
2017-03-01,97.30999755859375
2017-03-02,97.18000030517578
2017-03-03,95.4800033569336
2017-03-06,94.80999755859375
2017-03-07,94.54000091552734
2017-03-08,95.37000274658203
2017-03-09,95.5
2017-03-10,97.25
2017-03-13,96.88999938964844
2017-03-14,95.94000244140625
2017-03-15,96.75
2017-03-16,96.98999786376953
2017-03-17,97.80000305175781
2017-03-20,97.91000366210938
2017-03-21,97.05000305175781
2017-03-22,98.75
2017-03-23,99.3499984741211
2017-03-24,98.56999969482422
2017-03-27,99.27999877929688
2017-03-28,100.31999969482422
2017-03-29,98.91999816894531
2017-03-30,99.6500015258789
2017-03-31,98.11000061035156
2017-04-03,97.69999694824219
2017-04-04,98.11000061035156
2017-04-05,98.16000366210938
2017-04-06,98.77999877929688
2017-04-07,97.38999938964844
2017-04-10,97.94999694824219
2017-04-11,95.30000305175781
2017-04-12,94.72000122070312
2017-04-13,94.36000061035156
2017-04-17,95.94000244140625
2017-04-18,95.55000305175781
2017-04-19,95.91000366210938
2017-04-20,97.20999908447266
2017-04-21,97.33000183105469
2017-04-24,97.44000244140625
2017-04-25,99.1500015258789
2017-04-26,100.47000122070312
2017-04-27,100.5
2017-04-28,106.5999984741211
2017-05-01,108.41000366210938
2017-05-02,108.06999969482422
2017-05-03,108.0999984741211
2017-05-04,107.91999816894531
2017-05-05,108.62000274658203
2017-05-08,107.97000122070312
2017-05-09,108.81999969482422
2017-05-10,108.33999633789062
2017-05-11,108.26000213623047
2017-05-12,107.56999969482422
2017-05-15,108.12000274658203
2017-05-16,107.33999633789062
2017-05-17,103.6500015258789
2017-05-18,104.9800033569336
2017-05-19,106.1500015258789
2017-05-22,107.20999908447266
2017-05-23,107.13999938964844
2017-05-24,108.18000030517578
2017-05-25,110.26000213623047
2017-05-26,111.08000183105469
2017-05-30,110.43000030517578
2017-05-31,110.18000030517578
2017-06-01,112.75
2017-06-02,113.37999725341797
2017-06-05,112.05999755859375
2017-06-06,110.8499984741211
2017-06-07,112.1500015258789
2017-06-08,112.81999969482422
2017-06-09,109.81999969482422
2017-06-12,109.9000015258789
2017-06-13,110.83000183105469
2017-06-14,111.63999938964844
2017-06-15,112.06999969482422
2017-06-16,111.9000015258789
2017-06-19,113.30000305175781
2017-06-20,111.66999816894531
2017-06-21,113.91000366210938
2017-06-22,112.1500015258789
2017-06-23,111.86000061035156
2017-06-26,111.33000183105469
2017-06-27,108.88999938964844
2017-06-28,110.75
2017-06-29,109.2699966430664
2017-06-30,109.2300033569336
2017-07-03,108.83999633789062
2017-07-05,110.63999938964844
2017-07-06,108.56999969482422
2017-07-07,109.19999694824219
2017-07-10,109.19000244140625
2017-07-11,109.26000213623047
2017-07-12,110.0199966430664
2017-07-13,109.55000305175781
2017-07-14,108.88999938964844
2017-07-17,111.48999786376953
2017-07-18,111.8499984741211
2017-07-19,112.55999755859375
2017-07-20,115.26000213623047
2017-07-21,114.91000366210938
2017-07-24,115.73999786376953
2017-07-25,114.91999816894531
2017-07-26,114.44999694824219
2017-07-27,113.29000091552734
2017-07-28,113.38999938964844
2017-07-31,113.06999969482422
2017-08-01,116.87000274658203
2017-08-02,117.38999938964844
2017-08-03,119.91999816894531
2017-08-04,119.69000244140625
2017-08-07,117.76000213623047
2017-08-08,119.80000305175781
2017-08-09,120.48999786376953
2017-08-10,117.30999755859375
2017-08-11,117.22000122070312
2017-08-14,119.61000061035156
2017-08-15,121.72000122070312
2017-08-16,121.2300033569336
2017-08-17,119.22000122070312
2017-08-18,118.80999755859375
2017-08-21,119.98999786376953
2017-08-22,121.01000213623047
2017-08-23,120.62000274658203
2017-08-24,120.54000091552734
2017-08-25,120.44000244140625
2017-08-28,120.76000213623047
2017-08-29,120.33000183105469
2017-08-30,121.62999725341797
2017-08-31,124.45999908447266
2017-09-01,124.23999786376953
2017-09-05,119.04000091552734
2017-09-06,118.81999969482422
2017-09-07,117.54000091552734
2017-09-08,117.44999694824219
2017-09-11,121.69000244140625
2017-09-12,121.66000366210938
2017-09-13,122.19000244140625
2017-09-14,123.55000305175781
2017-09-15,120.91999816894531
2017-09-18,118.80000305175781
2017-09-19,118.5199966430664
2017-09-20,115.54000091552734
2017-09-21,116.19000244140625
2017-09-22,115.29000091552734
2017-09-25,113.87999725341797
2017-09-26,117.19000244140625
2017-09-27,115.73999786376953
2017-09-28,118.20999908447266
2017-09-29,118.54000091552734
2017-10-02,119.12000274658203
2017-10-03,119.0
2017-10-04,121.66999816894531
2017-10-05,123.66000366210938
2017-10-06,123.38999938964844
2017-10-09,124.52999877929688
2017-10-10,124.80000305175781
2017-10-11,125.01000213623047
2017-10-12,125.0
2017-10-13,127.7699966430664
2017-10-16,127.38999938964844
2017-10-17,127.22000122070312
2017-10-18,124.87999725341797
2017-10-19,121.12000274658203
2017-10-20,120.70999908447266
2017-10-23,121.73999786376953
2017-10-24,122.4000015258789
2017-10-25,121.27999877929688
2017-10-26,123.05999755859375
2017-10-27,124.20999908447266
2017-10-30,121.98999786376953
2017-10-31,123.7699966430664
2017-11-01,120.86000061035156
2017-11-02,123.08999633789062
2017-11-03,123.18000030517578
2017-11-06,125.33999633789062
2017-11-07,129.22999572753906
2017-11-08,128.9199981689453
2017-11-09,126.66999816894531
2017-11-10,124.22000122070312
2017-11-13,124.4800033569336
2017-11-14,123.51000213623047
2017-11-15,122.5199966430664
2017-11-16,122.79000091552734
2017-11-17,124.4000015258789
2017-11-20,123.94999694824219
2017-11-21,124.79000091552734
2017-11-22,125.44999694824219
2017-11-24,125.20999908447266
2017-11-27,125.25
2017-11-28,125.80000305175781
2017-11-29,124.69999694824219
2017-11-30,123.87999725341797
2017-12-01,125.2300033569336
2017-12-04,125.08000183105469
2017-12-05,122.81999969482422
2017-12-06,123.0199966430664
2017-12-07,124.05000305175781
2017-12-08,125.2300033569336
2017-12-11,125.44999694824219
2017-12-12,123.83000183105469
2017-12-13,121.69000244140625
2017-12-14,121.66000366210938
2017-12-15,125.08999633789062
2017-12-18,126.58000183105469
2017-12-19,126.55000305175781
2017-12-20,123.4800033569336
2017-12-21,121.75
2017-12-22,121.05999755859375
2017-12-26,120.18000030517578
2017-12-27,121.20999908447266
2017-12-28,120.87999725341797
2017-12-29,119.27999877929688
2018-01-02,120.37999725341797
2018-01-03,123.58000183105469
2018-01-04,122.45999908447266
2018-01-05,121.2300033569336
2018-01-08,121.08999633789062
2018-01-09,123.1500015258789
2018-01-10,123.05999755859375
2018-01-11,125.41000366210938
2018-01-12,127.52999877929688
2018-01-16,126.75
2018-01-17,130.2100067138672
2018-01-18,129.32000732421875
2018-01-19,128.97000122070312
2018-01-22,128.6999969482422
2018-01-23,127.22000122070312
2018-01-24,132.50999450683594
2018-01-25,131.92999267578125
2018-01-26,134.97999572753906
2018-01-29,134.77000427246094
2018-01-30,133.27999877929688
2018-01-31,133.5500030517578
2018-02-01,133.30999755859375
2018-02-02,129.66000366210938
2018-02-05,125.37000274658203
2018-02-06,127.66000366210938
2018-02-07,128.52000427246094
2018-02-08,122.44999694824219
2018-02-09,124.47000122070312
2018-02-12,129.27000427246094
2018-02-13,129.02999877929688
2018-02-14,130.52999877929688
2018-02-15,131.7100067138672
2018-02-16,131.67999267578125
2018-02-20,131.55999755859375
2018-02-21,130.5500030517578
2018-02-22,129.60000610351562
2018-02-23,130.1999969482422
2018-02-26,130.39999389648438
2018-02-27,128.86000061035156
2018-02-28,126.5999984741211
2018-03-01,123.97000122070312
2018-03-02,122.62999725341797
2018-03-05,121.36000061035156
2018-03-06,123.80000305175781
2018-03-07,123.52999877929688
2018-03-08,124.77999877929688
2018-03-09,126.62000274658203
2018-03-12,125.26000213623047
2018-03-13,125.94999694824219
2018-03-14,125.62999725341797
2018-03-15,124.6500015258789
2018-03-16,124.75
2018-03-19,124.41999816894531
2018-03-20,124.86000061035156
2018-03-21,123.37000274658203
2018-03-22,120.18000030517578
2018-03-23,117.04000091552734
2018-03-26,119.91999816894531
2018-03-27,118.30000305175781
2018-03-28,116.52999877929688
2018-03-29,117.73999786376953
2018-04-02,116.26000213623047
2018-04-03,115.6500015258789
2018-04-04,116.8499984741211
2018-04-05,117.81999969482422
2018-04-06,114.83000183105469
2018-04-09,115.12999725341797
2018-04-10,112.91999816894531
2018-04-11,113.16000366210938
2018-04-12,114.7300033569336
2018-04-13,113.73999786376953
2018-04-16,115.70999908447266
2018-04-17,116.95999908447266
2018-04-18,118.30000305175781
2018-04-19,117.9800033569336
2018-04-20,119.08999633789062
2018-04-23,119.70999908447266
2018-04-24,117.2699966430664
2018-04-25,118.48999786376953
2018-04-26,112.93000030517578
2018-04-27,111.81999969482422
2018-04-30,108.19000244140625
2018-05-01,109.55999755859375
2018-05-02,107.19000244140625
2018-05-03,106.33999633789062
2018-05-04,107.36000061035156
2018-05-07,105.05999755859375
2018-05-08,104.06999969482422
2018-05-09,105.16999816894531
2018-05-10,107.2699966430664
2018-05-11,107.05999755859375
2018-05-14,107.12999725341797
2018-05-15,106.62000274658203
2018-05-16,107.98999786376953
2018-05-17,107.3499984741211
2018-05-18,106.95999908447266
2018-05-21,107.22000122070312
2018-05-22,107.51000213623047
2018-05-23,106.33000183105469
2018-05-24,106.69999694824219
2018-05-25,109.80000305175781
2018-05-29,105.77999877929688
2018-05-30,106.05000305175781
2018-05-31,104.9800033569336
2018-06-01,106.33000183105469
2018-06-04,106.51000213623047
2018-06-05,102.1500015258789
2018-06-06,104.37999725341797
2018-06-07,104.4000015258789
2018-06-08,103.4800033569336
2018-06-11,103.68000030517578
2018-06-12,105.69999694824219
2018-06-13,107.9800033569336
2018-06-14,113.5
2018-06-15,114.51000213623047
2018-06-18,114.62000274658203
2018-06-19,112.30000305175781
2018-06-20,111.55000305175781
2018-06-21,110.22000122070312
2018-06-22,111.55000305175781
2018-06-25,105.38999938964844
2018-06-26,106.30000305175781
2018-06-27,104.7699966430664
2018-06-28,104.29000091552734
2018-06-29,103.5999984741211
2018-07-02,103.95999908447266
2018-07-03,103.44000244140625
2018-07-05,103.87999725341797
2018-07-06,104.73999786376953
2018-07-09,108.1500015258789
2018-07-10,109.12999725341797
2018-07-11,109.23999786376953
2018-07-12,108.94000244140625
2018-07-13,107.87000274658203
2018-07-16,109.08000183105469
2018-07-17,109.3499984741211
2018-07-18,112.81999969482422
2018-07-19,111.4800033569336
2018-07-20,110.55999755859375
2018-07-23,109.75
2018-07-24,109.18000030517578
2018-07-25,110.7699966430664
2018-07-26,111.55999755859375
2018-07-27,111.7699966430664
2018-07-30,111.02999877929688
2018-07-31,112.76000213623047
2018-08-01,109.98999786376953
2018-08-02,114.3499984741211
2018-08-03,112.41999816894531
2018-08-06,111.69000244140625
2018-08-07,112.19999694824219
2018-08-08,111.08999633789062
2018-08-09,114.18000030517578
2018-08-10,113.63999938964844
2018-08-13,113.62000274658203
2018-08-14,116.38999938964844
2018-08-15,114.47000122070312
2018-08-16,115.48999786376953
2018-08-17,115.72000122070312
2018-08-20,116.81999969482422
2018-08-21,118.5
2018-08-22,118.33000183105469
2018-08-23,118.02999877929688
2018-08-24,119.70999908447266
2018-08-27,119.9800033569336
2018-08-28,120.1500015258789
2018-08-29,123.94999694824219
2018-08-30,122.91000366210938
2018-08-31,122.58000183105469
2018-09-04,121.1500015258789
2018-09-05,120.83999633789062
2018-09-06,124.04000091552734
2018-09-07,124.36000061035156
2018-09-10,123.91999816894531
2018-09-11,122.5199966430664
2018-09-12,123.69999694824219
2018-09-13,125.86000061035156
2018-09-14,129.2899932861328
2018-09-17,128.74000549316406
2018-09-18,131.0
2018-09-19,131.24000549316406
2018-09-20,132.13999938964844
2018-09-21,131.47000122070312
2018-09-24,130.02000427246094
2018-09-25,129.4199981689453
2018-09-26,129.3000030517578
2018-09-27,129.32000732421875
2018-09-28,129.94000244140625
2018-10-01,129.63999938964844
2018-10-02,128.39999389648438
2018-10-03,128.07000732421875
2018-10-04,125.51000213623047
2018-10-05,123.66999816894531
2018-10-08,124.45999908447266
2018-10-09,123.08999633789062
2018-10-10,118.73999786376953
2018-10-11,116.8499984741211
2018-10-12,119.05000305175781
2018-10-15,117.77999877929688
2018-10-16,121.61000061035156
2018-10-17,120.58999633789062
2018-10-18,116.62999725341797
2018-10-19,115.18000030517578
2018-10-22,114.61000061035156
2018-10-23,114.8499984741211
2018-10-24,106.97000122070312
2018-10-25,107.94000244140625
2018-10-26,103.06999969482422
2018-10-29,99.5199966430664
2018-10-30,101.80999755859375
2018-10-31,104.7300033569336
2018-11-01,108.44999694824219
2018-11-02,105.80000305175781
2018-11-05,105.81999969482422
2018-11-06,106.12000274658203
2018-11-07,109.02999877929688
2018-11-08,107.69000244140625
2018-11-09,107.16999816894531
2018-11-12,104.66999816894531
2018-11-13,106.23999786376953
2018-11-14,106.51000213623047
2018-11-15,109.86000061035156
2018-11-16,109.98999786376953
2018-11-19,107.0199966430664
2018-11-20,107.26000213623047
2018-11-21,107.37000274658203
2018-11-23,110.27999877929688
2018-11-26,111.45999908447266
2018-11-27,110.73999786376953
2018-11-28,112.54000091552734
2018-11-29,111.62999725341797
2018-11-30,113.06999969482422
2018-12-03,114.25
2018-12-04,109.12999725341797
2018-12-06,110.23999786376953
2018-12-07,104.91999816894531
2018-12-10,104.86000061035156
2018-12-11,104.0199966430664
2018-12-12,105.5999984741211
2018-12-13,105.06999969482422
2018-12-14,107.08999633789062
2018-12-17,106.3499984741211
2018-12-18,105.4800033569336
2018-12-19,101.94999694824219
2018-12-20,97.22000122070312
2018-12-21,92.5199966430664
2018-12-24,89.4800033569336
2018-12-26,94.47000122070312
2018-12-27,94.76000213623047
2018-12-28,96.04000091552734
2018-12-31,97.79000091552734
2019-01-02,97.79000091552734
2019-01-03,92.55000305175781
2019-01-04,98.76000213623047
2019-01-07,101.83000183105469
2019-01-08,103.93000030517578
2019-01-09,104.36000061035156
2019-01-10,104.9000015258789
2019-01-11,106.41999816894531
2019-01-14,104.97000122070312
2019-01-15,105.62000274658203
2019-01-16,105.66000366210938
2019-01-17,107.04000091552734
2019-01-18,109.3499984741211
2019-01-22,108.62999725341797
2019-01-23,108.30999755859375
2019-01-24,109.75
2019-01-25,111.73999786376953
2019-01-28,112.20999908447266
2019-01-29,112.05000305175781
2019-01-30,120.9800033569336
2019-01-31,120.05000305175781
2019-02-01,118.30999755859375
2019-02-04,119.0
2019-02-05,118.22000122070312
2019-02-06,118.1500015258789
2019-02-07,115.68000030517578
2019-02-08,114.83999633789062
2019-02-11,116.0999984741211
2019-02-12,116.29000091552734
2019-02-13,117.83999633789062
2019-02-14,117.22000122070312
2019-02-15,117.97000122070312
2019-02-19,119.36000061035156
2019-02-20,120.83000183105469
2019-02-21,120.97000122070312
2019-02-22,120.93000030517578
2019-02-25,120.55999755859375
2019-02-26,119.66000366210938
2019-02-27,118.45999908447266
2019-02-28,118.4800033569336
2019-03-01,119.02999877929688
2019-03-04,117.68000030517578
2019-03-05,119.41000366210938
2019-03-06,117.08999633789062
2019-03-07,115.70999908447266
2019-03-08,116.54000091552734
2019-03-11,116.87999725341797
2019-03-12,116.29000091552734
2019-03-13,117.12000274658203
2019-03-14,116.44999694824219
2019-03-15,117.18000030517578
2019-03-18,118.30000305175781
2019-03-19,117.44000244140625
2019-03-20,116.0
2019-03-21,117.7699966430664
2019-03-22,115.58000183105469
2019-03-25,114.5
2019-03-26,113.11000061035156
2019-03-27,110.98999786376953
2019-03-28,112.44999694824219
2019-03-29,114.62000274658203
2019-04-01,115.61000061035156
2019-04-02,116.26000213623047
2019-04-03,116.62999725341797
2019-04-04,115.87000274658203
2019-04-05,117.2699966430664
2019-04-08,118.41999816894531
2019-04-09,115.31999969482422
2019-04-10,116.51000213623047
2019-04-11,118.94000244140625
2019-04-12,121.94000244140625
2019-04-15,122.45999908447266
2019-04-16,124.11000061035156
2019-04-17,123.23999786376953
2019-04-18,120.98999786376953
2019-04-22,120.41000366210938
2019-04-23,122.4800033569336
2019-04-24,121.5
2019-04-25,120.76000213623047
2019-04-26,121.16000366210938
2019-04-29,122.27999877929688
2019-04-30,120.94000244140625
2019-05-01,129.02999877929688
2019-05-02,125.7699966430664
2019-05-03,130.88999938964844
2019-05-06,129.1699981689453
2019-05-07,127.27999877929688
2019-05-08,127.31999969482422
2019-05-09,127.33000183105469
2019-05-10,126.06999969482422
2019-05-13,121.88999938964844
2019-05-14,123.58000183105469
2019-05-15,123.7699966430664
2019-05-16,125.72000122070312
2019-05-17,124.87999725341797
2019-05-20,123.11000061035156
2019-05-21,124.69000244140625
2019-05-22,124.95999908447266
2019-05-23,124.41999816894531
2019-05-24,123.68000030517578
2019-05-28,123.08999633789062
2019-05-29,121.80999755859375
2019-05-30,122.94999694824219
2019-05-31,121.76000213623047
2019-06-03,120.69999694824219
2019-06-04,121.51000213623047
2019-06-05,118.47000122070312
2019-06-06,118.63999938964844
2019-06-07,120.97000122070312
2019-06-10,123.44000244140625
2019-06-11,122.86000061035156
2019-06-12,124.2699966430664
2019-06-13,122.47000122070312
2019-06-14,124.12999725341797
2019-06-17,122.20999908447266
2019-06-18,122.62999725341797
2019-06-19,122.6500015258789
2019-06-20,118.73999786376953
2019-06-21,114.83999633789062
2019-06-24,117.0999984741211
2019-06-25,116.04000091552734
2019-06-26,116.55000305175781
2019-06-27,119.19999694824219
2019-06-28,121.20999908447266
2019-07-01,118.06999969482422
2019-07-02,119.04000091552734
2019-07-03,116.54000091552734
2019-07-05,115.4000015258789
2019-07-08,111.88999938964844
2019-07-09,111.22000122070312
2019-07-10,110.37999725341797
2019-07-11,110.4000015258789
2019-07-12,110.13999938964844
2019-07-15,112.8499984741211
2019-07-16,114.55000305175781
2019-07-17,111.76000213623047
2019-07-18,111.0
2019-07-19,110.1500015258789
2019-07-22,111.62999725341797
2019-07-23,113.7300033569336
2019-07-24,115.33999633789062
2019-07-25,113.04000091552734
2019-07-26,113.95999908447266
2019-07-29,115.58999633789062
2019-07-30,115.98999786376953
2019-07-31,116.33999633789062
2019-08-01,114.05000305175781
2019-08-02,110.7300033569336
2019-08-05,107.69000244140625
2019-08-06,107.05999755859375
2019-08-07,107.37000274658203
2019-08-08,109.73999786376953
2019-08-09,109.25
2019-08-12,107.30000305175781
2019-08-13,109.02999877929688
2019-08-14,104.19000244140625
2019-08-15,103.87000274658203
2019-08-16,105.18000030517578
2019-08-19,107.76000213623047
2019-08-20,107.62999725341797
2019-08-21,107.66999816894531
2019-08-22,107.02999877929688
2019-08-23,102.52999877929688
2019-08-26,102.48999786376953
2019-08-27,101.7699966430664
2019-08-28,103.18000030517578
2019-08-29,103.37999725341797
2019-08-30,104.27999877929688
2019-09-03,102.8499984741211
2019-09-04,104.73999786376953
2019-09-05,106.94000244140625
2019-09-06,108.41000366210938
2019-09-09,110.61000061035156
2019-09-10,113.75
2019-09-11,113.83000183105469
2019-09-12,113.2699966430664
2019-09-13,114.83000183105469
2019-09-16,113.93000030517578
2019-09-17,114.08999633789062
2019-09-18,112.98999786376953
2019-09-19,112.45999908447266
2019-09-20,111.68000030517578
2019-09-23,109.55000305175781
2019-09-24,108.63999938964844
2019-09-25,109.66000366210938
2019-09-26,106.93000030517578
2019-09-27,107.02999877929688
2019-09-30,108.33000183105469
2019-10-01,104.6500015258789
