Date,COST
2001-03-01,40.3125
2001-03-02,38.6875
2001-03-05,37.6875
2001-03-06,37.8125
2001-03-07,39.9375
2001-03-08,40.1875
2001-03-09,39.375
2001-03-12,37.9375
2001-03-13,38.0625
2001-03-14,36.5
2001-03-15,37.625
2001-03-16,37.125
2001-03-19,38.1875
2001-03-20,39.5
2001-03-21,38.375
2001-03-22,37.25
2001-03-23,37.0625
2001-03-26,37.875
2001-03-27,37.9375
2001-03-28,37.6875
2001-03-29,37.9375
2001-03-30,39.25
2001-04-02,36.1875
2001-04-03,34.0625
2001-04-04,35.0
2001-04-05,36.0
2001-04-06,35.5625
2001-04-09,34.790000915527344
2001-04-10,35.72999954223633
2001-04-11,36.27000045776367
2001-04-12,36.310001373291016
2001-04-16,34.970001220703125
2001-04-17,36.279998779296875
2001-04-18,38.36000061035156
2001-04-19,36.97999954223633
2001-04-20,36.54999923706055
2001-04-23,36.2400016784668
2001-04-24,34.279998779296875
2001-04-25,34.970001220703125
2001-04-26,34.779998779296875
2001-04-27,35.31999969482422
2001-04-30,34.93000030517578
2001-05-01,35.91999816894531
2001-05-02,36.040000915527344
2001-05-03,35.400001525878906
2001-05-04,35.869998931884766
2001-05-07,34.7400016784668
2001-05-08,34.77000045776367
2001-05-09,34.810001373291016
2001-05-10,35.939998626708984
2001-05-11,35.4900016784668
2001-05-14,36.11000061035156
2001-05-15,35.54999923706055
2001-05-16,36.150001525878906
2001-05-17,36.29999923706055
2001-05-18,35.779998779296875
2001-05-21,37.029998779296875
2001-05-22,37.88999938964844
2001-05-23,36.849998474121094
2001-05-24,37.79999923706055
2001-05-25,37.599998474121094
2001-05-29,36.779998779296875
2001-05-30,37.290000915527344
2001-05-31,38.90999984741211
2001-06-01,38.779998779296875
2001-06-04,38.4900016784668
2001-06-05,39.75
2001-06-06,39.5
2001-06-07,41.0
2001-06-08,40.38999938964844
2001-06-11,39.77000045776367
2001-06-12,40.43000030517578
2001-06-13,40.4900016784668
2001-06-14,40.41999816894531
2001-06-15,40.5
2001-06-18,42.08000183105469
2001-06-19,42.45000076293945
2001-06-20,42.61000061035156
2001-06-21,43.619998931884766
2001-06-22,41.91999816894531
2001-06-25,41.95000076293945
2001-06-26,40.34000015258789
2001-06-27,39.72999954223633
2001-06-28,42.11000061035156
2001-06-29,41.08000183105469
2001-07-02,42.34000015258789
2001-07-03,42.13999938964844
2001-07-05,41.29999923706055
2001-07-06,40.40999984741211
2001-07-09,41.959999084472656
2001-07-10,41.689998626708984
2001-07-11,42.189998626708984
2001-07-12,43.130001068115234
2001-07-13,43.099998474121094
2001-07-16,44.5
2001-07-17,44.20000076293945
2001-07-18,43.630001068115234
2001-07-19,43.970001220703125
2001-07-20,44.34000015258789
2001-07-23,43.720001220703125
2001-07-24,42.02000045776367
2001-07-25,41.810001373291016
2001-07-26,42.20000076293945
2001-07-27,41.380001068115234
2001-07-30,42.08000183105469
2001-07-31,43.04999923706055
2001-08-01,42.25
2001-08-02,43.400001525878906
2001-08-03,43.0099983215332
2001-08-06,41.630001068115234
2001-08-07,42.15999984741211
2001-08-08,42.16999816894531
2001-08-09,40.90999984741211
2001-08-10,39.97999954223633
2001-08-13,40.70000076293945
2001-08-14,41.02000045776367
2001-08-15,39.70000076293945
2001-08-16,40.38999938964844
2001-08-17,39.40999984741211
2001-08-20,40.22999954223633
2001-08-21,38.689998626708984
2001-08-22,38.869998931884766
2001-08-23,38.599998474121094
2001-08-24,39.18000030517578
2001-08-27,39.459999084472656
2001-08-28,39.720001220703125
2001-08-29,38.84000015258789
2001-08-30,37.88999938964844
2001-08-31,37.40999984741211
2001-09-04,37.65999984741211
2001-09-05,37.209999084472656
2001-09-06,35.02000045776367
2001-09-07,33.959999084472656
2001-09-10,34.16999816894531
2001-09-17,32.150001525878906
2001-09-18,32.29999923706055
2001-09-19,31.809999465942383
2001-09-20,31.530000686645508
2001-09-21,31.219999313354492
2001-09-24,33.5
2001-09-25,33.5099983215332
2001-09-26,33.66999816894531
2001-09-27,33.65999984741211
2001-09-28,35.560001373291016
2001-10-01,35.25
2001-10-02,35.4900016784668
2001-10-03,36.41999816894531
2001-10-04,35.220001220703125
2001-10-05,35.369998931884766
2001-10-08,34.040000915527344
2001-10-09,33.540000915527344
2001-10-10,35.75
2001-10-11,38.2400016784668
2001-10-12,38.36000061035156
2001-10-15,38.09000015258789
2001-10-16,39.18000030517578
2001-10-17,38.0099983215332
2001-10-18,37.900001525878906
2001-10-19,39.060001373291016
2001-10-22,39.0099983215332
2001-10-23,39.380001068115234
2001-10-24,39.7599983215332
2001-10-25,40.20000076293945
2001-10-26,40.52000045776367
2001-10-29,38.459999084472656
2001-10-30,37.529998779296875
2001-10-31,37.83000183105469
2001-11-01,39.41999816894531
2001-11-02,40.20000076293945
2001-11-05,41.06999969482422
2001-11-06,41.79999923706055
2001-11-07,41.369998931884766
2001-11-08,42.65999984741211
2001-11-09,43.04999923706055
2001-11-12,42.40999984741211
2001-11-13,43.06999969482422
2001-11-14,43.119998931884766
2001-11-15,42.59000015258789
2001-11-16,42.130001068115234
2001-11-19,42.90999984741211
2001-11-20,41.79999923706055
2001-11-21,40.880001068115234
2001-11-23,42.130001068115234
2001-11-26,42.84000015258789
2001-11-27,42.65999984741211
2001-11-28,40.86000061035156
2001-11-29,41.2599983215332
2001-11-30,40.880001068115234
2001-12-03,40.220001220703125
2001-12-04,40.97999954223633
2001-12-05,43.47999954223633
2001-12-06,42.470001220703125
2001-12-07,43.08000183105469
2001-12-10,42.38999938964844
2001-12-11,41.33000183105469
2001-12-12,40.75
2001-12-13,41.58000183105469
2001-12-14,42.27000045776367
2001-12-17,42.5
2001-12-18,43.33000183105469
2001-12-19,43.310001373291016
2001-12-20,43.5099983215332
2001-12-21,43.599998474121094
2001-12-24,44.06999969482422
2001-12-26,44.0099983215332
2001-12-27,44.150001525878906
2001-12-28,45.189998626708984
2001-12-31,44.380001068115234
2002-01-02,44.45000076293945
2002-01-03,44.84000015258789
2002-01-04,44.790000915527344
2002-01-07,44.119998931884766
2002-01-08,44.41999816894531
2002-01-09,44.150001525878906
2002-01-10,44.70000076293945
2002-01-11,43.689998626708984
2002-01-14,43.09000015258789
2002-01-15,42.84000015258789
2002-01-16,41.97999954223633
2002-01-17,43.349998474121094
2002-01-18,42.93000030517578
2002-01-22,43.47999954223633
2002-01-23,44.65999984741211
2002-01-24,44.25
2002-01-25,44.20000076293945
2002-01-28,44.0
2002-01-29,43.56999969482422
2002-01-30,45.599998474121094
2002-01-31,46.0
2002-02-01,45.2599983215332
2002-02-04,44.849998474121094
2002-02-05,45.06999969482422
2002-02-06,44.75
2002-02-07,44.13999938964844
2002-02-08,44.08000183105469
2002-02-11,44.97999954223633
2002-02-12,44.45000076293945
2002-02-13,45.45000076293945
2002-02-14,46.31999969482422
2002-02-15,45.88999938964844
2002-02-19,45.22999954223633
2002-02-20,45.86000061035156
2002-02-21,45.90999984741211
2002-02-22,45.22999954223633
2002-02-25,44.400001525878906
2002-02-26,43.470001220703125
2002-02-27,42.189998626708984
2002-02-28,41.2599983215332
2002-03-01,40.900001525878906
2002-03-04,40.9900016784668
2002-03-05,39.040000915527344
2002-03-06,38.91999816894531
2002-03-07,39.880001068115234
2002-03-08,39.90999984741211
2002-03-11,40.77000045776367
2002-03-12,41.45000076293945
2002-03-13,41.91999816894531
2002-03-14,41.31999969482422
2002-03-15,42.150001525878906
2002-03-18,42.209999084472656
2002-03-19,42.2599983215332
2002-03-20,41.77000045776367
2002-03-21,40.9900016784668
2002-03-22,40.5
2002-03-25,39.849998474121094
2002-03-26,40.13999938964844
2002-03-27,40.099998474121094
2002-03-28,39.81999969482422
2002-04-01,39.650001525878906
2002-04-02,38.790000915527344
2002-04-03,38.900001525878906
2002-04-04,39.470001220703125
2002-04-05,39.25
2002-04-08,40.40999984741211
2002-04-09,40.7599983215332
2002-04-10,42.06999969482422
2002-04-11,41.86000061035156
2002-04-12,41.849998474121094
2002-04-15,42.0
2002-04-16,43.0
2002-04-17,42.540000915527344
2002-04-18,42.7599983215332
2002-04-19,42.459999084472656
2002-04-22,41.36000061035156
2002-04-23,40.47999954223633
2002-04-24,39.400001525878906
2002-04-25,40.150001525878906
2002-04-26,39.91999816894531
2002-04-29,39.790000915527344
2002-04-30,40.20000076293945
2002-05-01,40.27000045776367
2002-05-02,40.630001068115234
2002-05-03,40.369998931884766
2002-05-06,40.209999084472656
2002-05-07,40.56999969482422
2002-05-08,41.75
2002-05-09,41.0099983215332
2002-05-10,40.29999923706055
2002-05-13,40.0
2002-05-14,40.66999816894531
2002-05-15,41.130001068115234
2002-05-16,41.529998779296875
2002-05-17,41.349998474121094
2002-05-20,40.939998626708984
2002-05-21,39.7599983215332
2002-05-22,39.290000915527344
2002-05-23,39.790000915527344
2002-05-24,38.90999984741211
2002-05-28,38.459999084472656
2002-05-29,38.459999084472656
2002-05-30,39.31999969482422
2002-05-31,39.27000045776367
2002-06-03,38.72999954223633
2002-06-04,38.91999816894531
2002-06-05,39.66999816894531
2002-06-06,39.36000061035156
2002-06-07,39.400001525878906
2002-06-10,40.130001068115234
2002-06-11,39.650001525878906
2002-06-12,40.72999954223633
2002-06-13,39.79999923706055
2002-06-14,39.779998779296875
2002-06-17,40.689998626708984
2002-06-18,40.75
2002-06-19,40.95000076293945
2002-06-20,40.0
2002-06-21,39.58000183105469
2002-06-24,38.599998474121094
2002-06-25,37.779998779296875
2002-06-26,37.59000015258789
2002-06-27,38.59000015258789
2002-06-28,38.619998931884766
2002-07-01,37.77000045776367
2002-07-02,36.52000045776367
2002-07-03,37.79999923706055
2002-07-05,39.29999923706055
2002-07-08,38.54999923706055
2002-07-09,37.2599983215332
2002-07-10,36.209999084472656
2002-07-11,37.36000061035156
2002-07-12,36.90999984741211
2002-07-15,36.86000061035156
2002-07-16,34.470001220703125
2002-07-17,34.66999816894531
2002-07-18,33.880001068115234
2002-07-19,33.08000183105469
2002-07-22,32.20000076293945
2002-07-23,31.940000534057617
2002-07-24,35.060001373291016
2002-07-25,34.08000183105469
2002-07-26,34.54999923706055
2002-07-29,36.2599983215332
2002-07-30,35.13999938964844
2002-07-31,34.869998931884766
2002-08-01,33.189998626708984
2002-08-02,32.380001068115234
2002-08-05,31.850000381469727
2002-08-06,33.220001220703125
2002-08-07,34.529998779296875
2002-08-08,33.13999938964844
2002-08-09,33.40999984741211
2002-08-12,32.63999938964844
2002-08-13,32.619998931884766
2002-08-14,34.790000915527344
2002-08-15,36.47999954223633
2002-08-16,35.88999938964844
2002-08-19,36.130001068115234
2002-08-20,35.380001068115234
2002-08-21,34.959999084472656
2002-08-22,35.130001068115234
2002-08-23,34.20000076293945
2002-08-26,34.79999923706055
2002-08-27,32.720001220703125
2002-08-28,33.209999084472656
2002-08-29,33.4900016784668
2002-08-30,33.40999984741211
2002-09-03,32.5099983215332
2002-09-04,33.810001373291016
2002-09-05,33.04999923706055
2002-09-06,34.54999923706055
2002-09-09,34.68000030517578
2002-09-10,33.91999816894531
2002-09-11,34.130001068115234
2002-09-12,33.470001220703125
2002-09-13,33.95000076293945
2002-09-16,33.83000183105469
2002-09-17,33.43000030517578
2002-09-18,33.810001373291016
2002-09-19,33.150001525878906
2002-09-20,34.2400016784668
2002-09-23,32.97999954223633
2002-09-24,32.66999816894531
2002-09-25,33.95000076293945
2002-09-26,35.130001068115234
2002-09-27,33.91999816894531
2002-09-30,32.369998931884766
2002-10-01,33.20000076293945
2002-10-02,31.6200008392334
2002-10-03,30.889999389648438
2002-10-04,31.270000457763672
2002-10-07,29.18000030517578
2002-10-08,31.579999923706055
2002-10-09,30.450000762939453
2002-10-10,32.20000076293945
2002-10-11,33.810001373291016
2002-10-14,33.56999969482422
2002-10-15,35.4900016784668
2002-10-16,34.54999923706055
2002-10-17,34.130001068115234
2002-10-18,35.2400016784668
2002-10-21,35.119998931884766
2002-10-22,34.81999969482422
2002-10-23,36.209999084472656
2002-10-24,36.0
2002-10-25,35.9900016784668
2002-10-28,34.83000183105469
2002-10-29,34.97999954223633
2002-10-30,33.7400016784668
2002-10-31,33.93000030517578
2002-11-01,34.540000915527344
2002-11-04,33.849998474121094
2002-11-05,33.790000915527344
2002-11-06,33.709999084472656
2002-11-07,32.06999969482422
2002-11-08,32.15999984741211
2002-11-11,31.549999237060547
2002-11-12,32.310001373291016
2002-11-13,31.950000762939453
2002-11-14,33.439998626708984
2002-11-15,33.63999938964844
2002-11-18,32.560001373291016
2002-11-19,31.959999084472656
2002-11-20,32.0
2002-11-21,31.959999084472656
2002-11-22,31.56999969482422
2002-11-25,31.969999313354492
2002-11-26,31.100000381469727
2002-11-27,32.02000045776367
2002-11-29,32.29999923706055
2002-12-02,32.599998474121094
2002-12-03,32.900001525878906
2002-12-04,32.25
2002-12-05,31.100000381469727
2002-12-06,30.440000534057617
2002-12-09,29.489999771118164
2002-12-10,29.31999969482422
2002-12-11,28.479999542236328
2002-12-12,29.559999465942383
2002-12-13,28.520000457763672
2002-12-16,28.68000030517578
2002-12-17,27.709999084472656
2002-12-18,27.520000457763672
2002-12-19,27.579999923706055
2002-12-20,27.8799991607666
2002-12-23,27.389999389648438
2002-12-24,27.239999771118164
2002-12-26,27.649999618530273
2002-12-27,27.389999389648438
2002-12-30,28.020000457763672
2002-12-31,28.059999465942383
2003-01-02,29.010000228881836
2003-01-03,28.25
2003-01-06,28.59000015258789
2003-01-07,29.049999237060547
2003-01-08,29.299999237060547
2003-01-09,30.549999237060547
2003-01-10,30.579999923706055
2003-01-13,30.520000457763672
2003-01-14,30.989999771118164
2003-01-15,30.450000762939453
2003-01-16,30.200000762939453
2003-01-17,30.06999969482422
2003-01-21,29.280000686645508
2003-01-22,29.049999237060547
2003-01-23,29.610000610351562
2003-01-24,28.899999618530273
2003-01-27,28.770000457763672
2003-01-28,29.209999084472656
2003-01-29,29.31999969482422
2003-01-30,28.979999542236328
2003-01-31,28.8700008392334
2003-02-03,29.200000762939453
2003-02-04,28.559999465942383
2003-02-05,28.700000762939453
2003-02-06,28.950000762939453
2003-02-07,28.520000457763672
2003-02-10,28.68000030517578
2003-02-11,28.6200008392334
2003-02-12,28.760000228881836
2003-02-13,28.299999237060547
2003-02-14,28.920000076293945
2003-02-18,29.84000015258789
2003-02-19,29.3700008392334
2003-02-20,29.170000076293945
2003-02-21,30.0
2003-02-24,29.5
2003-02-25,30.040000915527344
2003-02-26,30.0
2003-02-27,30.399999618530273
2003-02-28,30.520000457763672
2003-03-03,30.530000686645508
2003-03-04,29.299999237060547
2003-03-05,28.75
2003-03-06,28.75
2003-03-07,29.149999618530273
2003-03-10,28.360000610351562
2003-03-11,28.079999923706055
2003-03-12,28.56999969482422
2003-03-13,29.989999771118164
2003-03-14,29.59000015258789
2003-03-17,30.899999618530273
2003-03-18,30.989999771118164
2003-03-19,31.079999923706055
2003-03-20,30.770000457763672
2003-03-21,31.229999542236328
2003-03-24,30.100000381469727
2003-03-25,30.979999542236328
2003-03-26,31.219999313354492
2003-03-27,30.399999618530273
2003-03-28,30.43000030517578
2003-03-31,30.030000686645508
2003-04-01,30.40999984741211
2003-04-02,31.6200008392334
2003-04-03,31.479999542236328
2003-04-04,31.56999969482422
2003-04-07,32.16999816894531
2003-04-08,32.84000015258789
2003-04-09,32.41999816894531
2003-04-10,33.790000915527344
2003-04-11,33.150001525878906
2003-04-14,33.75
2003-04-15,34.68000030517578
2003-04-16,34.060001373291016
2003-04-17,34.599998474121094
2003-04-21,34.060001373291016
2003-04-22,33.81999969482422
2003-04-23,33.84000015258789
2003-04-24,33.54999923706055
2003-04-25,33.04999923706055
2003-04-28,34.470001220703125
2003-04-29,34.84000015258789
2003-04-30,34.61000061035156
2003-05-01,34.33000183105469
2003-05-02,34.81999969482422
2003-05-05,34.2599983215332
2003-05-06,34.869998931884766
2003-05-07,34.34000015258789
2003-05-08,34.95000076293945
2003-05-09,35.29999923706055
2003-05-12,36.20000076293945
2003-05-13,36.20000076293945
2003-05-14,35.90999984741211
